key.id,value.name,value.course_id,value.integration_id,value.created_at,value.updated_at,value.workflow_state,value.sis_batch_id,value.start_at,value.end_at,value.sis_source_id,value.default_section,value.accepting_enrollments,value.restrict_enrollments_to_section_dates,value.nonxlist_course_id,value.enrollment_term_id,meta.ts
10957,CONTABILIDAD ADMINISTRATIVA I - 002,5363,,2022-01-08T11:31:51.192Z,2022-01-08T11:31:51.192Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
8950,MINERIA Y ANALISIS DE DATOS - 001,4766,,2021-07-22T22:04:18.872Z,2021-07-22T22:04:18.872Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
4396,"ANALISIS MATEMATICO, I - 003",2944,,2020-12-27T21:02:52.564Z,2022-05-31T22:07:42.795Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-MAT-24110-003-T,,,true,,,2023-03-24T13:09:48.294Z
11730,INVESTIGACION APLICADA II - 001,6150,,2022-01-12T23:02:30.554Z,2023-06-10T23:03:43.066Z,deleted,10539,2022-01-01T06:00:00.000Z,2022-06-22T05:00:00.000Z,202211-ECO-40212-001-T,,,true,,,2023-06-10T23:40:36.517Z
8455,PROBLEMAS DE LA CIVILIZACION CONTEMPORANEA II - 003,4383,,2021-07-22T22:03:55.766Z,2021-07-22T22:03:55.766Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
4602,METODOS DE PRONOSTICO - 001,1953,,2020-12-27T21:03:01.717Z,2020-12-27T21:03:01.717Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
17365,ELEMENTOS DE FISICA - 001,9025,,2022-12-15T23:05:50.793Z,2022-12-15T23:05:50.793Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
4107,RELACIONES MEXICO-E.U.A.-CANAD - 001,2605,,2020-12-27T21:02:45.469Z,2022-05-31T22:07:39.784Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-EIN-17303-001-T,,,true,,,2023-03-24T13:09:48.294Z
15907,"PROB. DE LA CIV. CONTEMP., I - 006",8587,,2022-12-15T23:05:13.409Z,2022-12-15T23:05:13.409Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-EGN-17141-006-T,,,true,,,2023-11-27T00:40:42.846Z
8004,MERCADOTECNIA III - 001,3712,,2021-07-22T22:03:33.209Z,2021-07-22T22:03:33.209Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
8293,DERECHO ADMINISTRATIVO I - 002,3970,,2021-07-22T22:03:49.417Z,2021-07-22T22:03:49.417Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
2163,INFERENCIA ESTADISTICA - 008,860,,2020-07-30T19:09:12.267Z,2020-07-30T19:09:12.267Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
5782,REESTRUCTURA E INSOLVENCIA - 001,3093,,2021-01-05T21:01:26.596Z,2021-01-08T21:03:56.169Z,deleted,1127,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-DER-16915-001-T,,,true,,,2023-03-24T13:09:48.294Z
9841,CONTABILIDAD DE COSTOS - 001,5324,,2022-01-08T11:31:23.961Z,2023-06-10T23:03:15.049Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-CON-12001-001-T,,,true,,,2023-06-10T23:40:36.517Z
16023,ECONOMET. FINANCIERA ACTUARIAL - 001,8668,,2022-12-15T23:05:15.654Z,2022-12-15T23:05:15.654Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-EST-25146-001-T,,,true,,,2023-11-27T00:40:42.846Z
13963,DERECHO LABORAL II - 001,6964,,2022-07-15T22:04:19.932Z,2022-07-15T22:04:19.932Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
14197,EUROPA CONTEMPORANEA - 001,7128,,2022-07-15T22:04:29.631Z,2022-07-15T22:04:29.631Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
3829,"ECONOMIA, II - 003",2321,,2020-12-27T21:02:40.226Z,2022-05-31T22:06:48.896Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-ECO-12102-003-T,,,true,,,2023-03-24T13:09:48.294Z
12126,ELECCIONES Y DEMOCR. EN AM.LAT - 001,6428,,2022-05-27T22:07:12.839Z,2023-07-29T23:02:08.771Z,deleted,11068,2022-06-13T05:00:00.000Z,2022-08-09T05:00:00.000Z,202202-CSO-14095-001-T,,,true,,,2023-07-30T00:20:36.470Z
9508,ESTRATEGIA DE PRECIOS - 001,5012,,2021-12-22T23:01:22.050Z,2021-12-22T23:01:22.050Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
7726,COMUNIC. ESCRITA PARA REL. INT - 002,4569,,2021-07-22T22:03:14.299Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-LEN-16403-002-T,,,true,,,2023-03-24T13:09:48.294Z
11686,SEGURIDAD INFORMATICA Y HACKEO ETICO - 001,6102,,2022-01-08T11:32:22.409Z,2022-01-08T11:32:22.409Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
15583,HISTORIA DE MEXICO III - 001,8218,,2022-12-15T23:05:07.821Z,2022-12-15T23:05:07.821Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-CSO-12049-001-T,,,true,,,2023-11-27T00:40:42.846Z
6835,ORG. Y PROGRAM.DE COMPUTADORAS - 001,3738,,2021-07-22T22:02:41.620Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-COM-11107-001-T,,,true,,,2023-03-24T13:09:48.294Z
15132,METODOS ESTADISTICOS PARA FINANZAS - 001,7918,,2022-09-09T22:03:51.245Z,2022-09-09T22:03:51.245Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
15088,CONTABILIDAD FINANCIERA - 001,7906,,2022-09-09T22:03:44.089Z,2022-09-09T22:03:44.089Z,active,12461,2022-09-26T05:00:00.000Z,2022-12-28T06:00:00.000Z,202217-CON-30110-001-T,,,true,,,2023-11-27T00:40:42.846Z
4558,COMPORTAMIENTO DEL CONSUMIDOR - 001,1866,,2020-12-27T21:03:00.182Z,2020-12-27T21:03:00.182Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
6178,MACROECONOMETRIA APLICADA (OP) - 001,3323,,2021-05-21T21:01:22.469Z,2022-07-27T22:02:00.818Z,deleted,7133,2021-05-31T05:00:00.000Z,2021-08-07T05:00:00.000Z,202112-ECO-30512-001-T,,,true,,,2023-03-24T13:09:48.294Z
14692,ANALISIS APLICADO I - 001,7678,,2022-07-15T22:04:56.172Z,2022-07-15T22:04:56.172Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
5449,NUEVAS TECNOLOGIAS INALAMBRICAS - 001,2954,,2020-12-27T21:03:47.519Z,2020-12-27T21:03:47.519Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
9797,METODOS DE INVEST. APLICADA - 001,5294,,2022-01-08T11:31:23.438Z,2023-06-10T23:03:16.501Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-CSO-17041-001-T,,,true,,,2023-06-10T23:40:36.517Z
14359,ECONOMETRIA - 002,7223,,2022-07-15T22:04:40.034Z,2022-07-15T22:04:40.034Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
14241,EVALUACION DE PROYECTOS - 001,7258,,2022-07-15T22:04:31.267Z,2022-07-15T22:04:31.267Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
381,SEMINARIO DE INV. POLITICA F - 001,386,,2020-07-30T19:03:04.165Z,2021-12-31T23:02:19.426Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-CSO-19086-001-T,,,true,,,2023-03-24T13:09:48.294Z
11848,ADMINISTRACIÓN ESTRATÉGICA DE COSTOS BP,6234,,2022-01-21T23:18:46.916Z,2022-01-21T23:18:46.916Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
6222,"CONTABILIDAD, I - 001",3387,,2021-05-22T21:01:43.225Z,2022-07-31T22:16:05.685Z,deleted,7174,2021-06-01T05:00:00.000Z,2021-08-07T05:00:00.000Z,202102-CON-10100-001-T,,,true,,,2023-03-24T13:09:48.294Z
3054,SEMIN. DE TITULACION POR CASO - 001,1696,,2020-08-19T11:01:17.674Z,2021-12-31T23:02:19.365Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-CSO-19077-001-T,,,true,,,2023-03-24T13:09:48.294Z
543,"PROB. DE LA CIV. CONTEMP., I - 001",660,,2020-07-30T19:03:06.290Z,2021-12-31T23:02:29.288Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-EGN-17141-001-T,,,true,,,2023-03-24T13:09:48.294Z
13017,PROBLEMAS DE LA REALIDAD MEX. - 017,7140,,2022-07-15T22:03:18.427Z,2022-08-02T10:31:12.710Z,deleted,7194,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-EGN-17162-017-T,,,true,,,2023-03-24T13:09:48.294Z
705,OBLIGACIONES - 002,699,,2020-07-30T19:03:08.406Z,2021-12-31T23:02:20.138Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-DER-13403-002-T,,,true,,,2023-03-24T13:09:48.294Z
10506,"CALCULO DIF. E INT., II - 004",5951,,2022-01-08T11:31:35.319Z,2022-01-21T11:31:05.154Z,deleted,5100,2022-01-01T06:00:00.000Z,2022-06-11T05:00:00.000Z,202201-MAT-14101-004-T,,,true,,,2023-03-24T13:09:48.294Z
3667,TEORIA DEL DERECHO II - 002,3085,,2020-12-27T21:02:36.647Z,2022-05-31T22:06:39.166Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-DER-11202-002-T,,,true,,,2023-03-24T13:09:48.294Z
16636,CONTABILIDAD DE COSTOS PARA INGENIEROS - 003,8217,,2022-12-15T23:05:30.381Z,2022-12-15T23:05:30.381Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
994,PROPEDEUTICO MATE.- UNIDAD III - 003,1305,,2020-07-30T19:03:40.204Z,2021-12-31T23:02:36.507Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-MAT-14053-003-T,,,true,,,2023-03-24T13:09:48.294Z
3711,"DERECHO CONSTITUCIONAL, III - 002",2247,,2020-12-27T21:02:37.553Z,2022-05-31T22:06:40.238Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-DER-15506-002-T,,,true,,,2023-03-24T13:09:48.294Z
13468,MATEMATICAS DISCRETAS - 004,7621,,2022-07-15T22:03:37.914Z,2022-08-08T20:47:46.462Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-MAT-14281-004-T,false,,true,7613,,2023-11-27T00:40:42.846Z
6060,SEMINARIO DE INVESTIGACION ECONOMICA II - 001,2329,,2021-02-03T18:23:33.898Z,2021-02-03T18:24:20.517Z,deleted,,,,,,,,,,2023-03-24T13:09:48.294Z
3216,PROBABILIDAD BP,1513,,2020-12-15T18:51:46.632Z,2020-12-15T18:51:46.632Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
5331,SEMINARIO DE COMUNICACION ESCRITA - 003,2702,,2020-12-27T21:03:39.433Z,2020-12-27T21:03:39.433Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
15745,CLIN. DES. SUSTENT. Y DER AMBI - 001,8424,,2022-12-15T23:05:10.645Z,2022-12-15T23:05:10.645Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-DER-17045-001-T,,,true,,,2023-11-27T00:40:42.846Z
9346,COMPORTAMIENTO ORGANIZACIONAL - 001,4921,,2021-09-17T22:01:44.375Z,2021-09-17T22:01:44.375Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
11235,ECONOMIA II - 003,5540,,2022-01-08T11:32:03.285Z,2022-01-08T11:32:03.285Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
13350,COMUNIC. ESCRITA PARA ACTUARIA - 003,7589,,2022-07-15T22:03:31.867Z,2022-08-08T14:47:16.238Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-LEN-15358-003-T,false,,true,7437,,2023-11-27T00:40:42.846Z
12065,Docencia para No Docentes,6353,,2022-05-25T17:28:10.929Z,2022-05-25T17:28:10.929Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
12678,ADMON. ESTRATEGICA DE COSTOS - 001,7753,,2022-07-15T22:03:06.607Z,2022-07-15T22:03:06.607Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-CON-12003-001-T,,,true,,,2023-11-27T00:40:42.846Z
3812,"ECONOMIA, III - 006",3128,,2020-12-27T21:02:39.054Z,2022-05-31T22:06:46.531Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-ECO-11103-006-T,,,true,,,2023-03-24T13:09:48.294Z
149,TEORIA GENERAL DEL PROCESO - 004,1455,,2020-07-30T19:03:00.849Z,2021-12-31T23:02:20.352Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-DER-13406-004-S,false,,true,1453,,2023-03-24T13:09:48.294Z
8600,DESARROLLO ECONOMICO I - 003,4298,,2021-07-22T22:04:03.131Z,2021-07-22T22:04:03.131Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
15071,COMPORTAMIENTO ORGANIZACIONAL - 001,7889,,2022-09-09T22:03:43.316Z,2022-09-09T22:03:43.316Z,active,12461,2022-09-26T05:00:00.000Z,2022-12-28T06:00:00.000Z,202217-ADM-31121-001-T,,,true,,,2023-11-27T00:40:42.846Z
17466,CONTABILIDAD INTERMEDIA II BP,9085,,2023-01-02T16:35:39.156Z,2023-01-02T16:35:39.156Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
16124,COM. ESCRITA PARA MAT. APL. - 001,8796,,2022-12-15T23:05:16.509Z,2022-12-15T23:05:16.509Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-LEN-10135-001-T,,,true,,,2023-11-27T00:40:42.846Z
644,INSTITUCS. DE DERECHO ROMANO - 002,639,,2020-07-30T19:03:07.662Z,2021-12-31T23:02:19.624Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-DER-12102-002-S,,,true,,,2023-03-24T13:09:48.294Z
10607,TEMAS SELECT. DE ESTADISTICA - 001,6110,,2022-01-08T11:31:36.865Z,2023-06-10T23:03:43.755Z,deleted,10539,2022-01-01T06:00:00.000Z,2022-06-22T05:00:00.000Z,202211-EST-46115-001-T,,,true,,,2023-06-10T23:40:36.517Z
7827,"INVESTIGACION DE OPER.,I - 002",4655,,2021-07-22T22:03:17.092Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-MAT-24500-002-T,,,true,,,2023-03-24T13:09:48.294Z
5432,ARQUITECTURA DE COMPUTADORAS - 001,2939,,2020-12-27T21:03:46.768Z,2020-12-27T21:03:46.768Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
14504,CALCULO I - 004,7485,,2022-07-15T22:04:46.854Z,2022-07-15T22:04:46.854Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
2877,ELEMENTOS DE FISICA - 007,1539,,2020-08-04T11:02:33.933Z,2020-08-04T11:02:33.933Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
1986,HISTORIA DEL ARTE UNIVERSAL - 001,400,,2020-07-30T19:08:16.897Z,2020-07-30T19:08:16.897Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
9609,INVERSIONES - 001,5069,,2022-01-08T11:31:19.943Z,2023-06-10T23:03:16.427Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-ADM-15510-001-T,false,,true,5115,,2023-06-10T23:40:36.517Z
3317,FINANC. DE LA INNOVAC Y CAPITA - 001,1829,,2020-12-27T21:02:28.745Z,2022-05-31T22:06:19.801Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-ADM-15700-001-T,,,true,,,2023-03-24T13:09:48.294Z
14180,TEORIA Y POLITICA MONETARIA - 001,7075,,2022-07-15T22:04:29.135Z,2022-07-15T22:04:29.135Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
5270,SEMINARIO DE COMUNICACION ESCRITA - 018,2676,,2020-12-27T21:03:35.737Z,2020-12-27T21:03:35.737Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
5388,MATEMATICAS I - 001,2807,,2020-12-27T21:03:42.072Z,2020-12-27T21:03:42.072Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
12722,TALLER DE DISER JURID EN OBLIG - 001,6864,,2022-07-15T22:03:08.072Z,2022-07-15T22:03:08.072Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-DER-11109-001-L,,,true,,,2023-11-27T00:40:42.846Z
7214,CLIN MEDIOS ALTERN SOLUC CONFL - 001,4000,,2021-07-22T22:02:59.302Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-DER-13028-001-T,,,true,,,2023-03-24T13:09:48.294Z
3768,DELITOS - 001,2275,,2020-12-27T21:02:38.323Z,2022-05-31T22:06:40.028Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-DER-14505-001-T,,,true,,,2023-03-24T13:09:48.294Z
4208,SEM. DE COMUNICACION ESCRITA - 020,2779,,2020-12-27T21:02:48.088Z,2022-05-31T22:06:53.409Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-LEN-10132-020-T,false,,true,2682,,2023-03-24T13:09:48.294Z
16737,METODOLOGIA DE LA DISERTACION JURIDICA - 002,8334,,2022-12-15T23:05:33.313Z,2022-12-15T23:05:33.313Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
11831,OPTIMIZACION NUMERICA I - 002,6211,,2022-01-21T11:31:12.778Z,2022-01-21T11:31:12.778Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
14009,"ECONOMIA, I - 013",7074,,2022-07-15T22:04:21.286Z,2022-07-15T22:04:21.286Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
6936,PROCESO CONTABLE - 003,3913,,2021-07-22T22:02:52.447Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-CON-10001-003-T,,,true,,,2023-03-24T13:09:48.294Z
6323,"ALGEBRA SUPERIOR, II - 001",3487,,2021-05-22T21:01:45.429Z,2022-07-31T22:16:09.721Z,deleted,7174,2021-06-01T05:00:00.000Z,2021-08-07T05:00:00.000Z,202102-MAT-14301-001-T,,,true,,,2023-03-24T13:09:48.294Z
14298,PLANEACION Y CONTROL DE LA PRODUCCION - 001,7375,,2022-07-15T22:04:37.899Z,2022-07-15T22:04:37.899Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
4497,CALCULO ACTUARIAL II - 002,1843,,2020-12-27T21:02:57.739Z,2020-12-27T21:02:57.739Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
4659,"COMPUTACION I, INTENSIVA - 002",2053,,2020-12-27T21:03:04.814Z,2020-12-27T21:03:04.814Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
9942,DELITOS - 001,5437,,2022-01-08T11:31:25.939Z,2023-06-10T23:03:16.716Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-DER-14505-001-T,,,true,,,2023-06-10T23:40:36.517Z
1373,MATEMATICAS FINANCIERAS II - 001,101,,2020-07-30T19:04:32.433Z,2020-07-30T19:04:32.433Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
7052,FILOSOFIA DEL DERECHO - 001,3837,,2021-07-22T22:02:53.960Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-DER-11805-001-T,,,true,,,2023-03-24T13:09:48.294Z
14955,CDA Nochebuena,9176,,2022-08-09T17:11:37.717Z,2022-08-09T17:11:37.717Z,active,,,,,,,,,,2023-03-24T13:09:48.294Z
4703,CONTABILIDAD INTERMEDIA I - 001,2013,,2020-12-27T21:03:06.844Z,2020-12-27T21:03:06.844Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
806,TEORIA DE LAS REL. INT. - 001,820,,2020-07-30T19:03:10.659Z,2021-12-31T23:02:28.454Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-EIN-14102-001-T,,,true,,,2023-03-24T13:09:48.294Z
15684,TALLER DISERT JURID EN CONTRAT - 001,8344,,2022-12-15T23:05:09.760Z,2022-12-15T23:05:09.760Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-DER-11112-001-L,,,true,,,2023-11-27T00:40:42.846Z
6161,OPTIMIZACION PARA RIESGOS - 001,3308,,2021-03-27T11:01:11.994Z,2021-03-27T11:01:11.994Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
3650,METODOL. DE LA DISERTAC JURID. - 002,2197,,2020-12-27T21:02:36.279Z,2022-05-31T22:06:38.801Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-DER-11106-002-T,,,true,,,2023-03-24T13:09:48.294Z
12227,PROCESOS Y MEDIOS DE COMUNICACION - 001,6393,,2022-05-27T22:07:30.663Z,2022-05-27T22:07:30.663Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
17510,PROCEDIM. CONSTITUCIONALES - 002,9131,,2023-01-06T11:31:31.588Z,2023-01-06T11:31:31.588Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-DER-15704-002-T,,,true,,,2023-11-27T00:40:42.846Z
17628,COMUNICACION PROFESIONAL PARA ECONOMIA - 001,8913,,2023-01-11T11:31:30.384Z,2023-01-11T11:31:30.384Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
7665,COM. ESCRITA PARA ING EN NEGOC - 002,4464,,2021-07-22T22:03:13.846Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-LEN-12726-002-T,false,,true,4480,,2023-03-24T13:09:48.294Z
9285,Grupo 007,3273,,2021-08-27T22:35:49.582Z,2021-08-27T22:35:49.582Z,active,,,,,,,,,,2023-03-24T13:09:48.294Z
15846,MICROECONOMIA AVANZADA I - 001,8498,,2022-12-15T23:05:12.613Z,2022-12-15T23:05:12.613Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-ECO-11121-001-T,,,true,,,2023-11-27T00:40:42.846Z
482,IDEAS E INST. POL. Y SOC. III - 010,604,,2020-07-30T19:03:05.408Z,2021-12-31T23:02:28.878Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-EGN-17123-010-T,,,true,,,2023-03-24T13:09:48.294Z
13613,COMMUNICATION IN SPANISH I - 001,6568,,2022-07-15T22:04:03.139Z,2022-07-15T22:04:03.139Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
11787,FUNDAMENTOS DE ECONOMETRIA - 001,6179,,2022-01-18T23:04:41.008Z,2022-01-18T23:04:41.008Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
8394,"ECONOMIA, I - 006",3980,,2021-07-22T22:03:54.330Z,2021-07-22T22:03:54.330Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
15233,TUTORIA MATEMATICAS UNIDAD 3 - 008,7959,,2022-10-28T10:30:58.125Z,2022-10-28T10:30:58.125Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-MAT-14063-008-T,,,true,,,2023-11-27T00:40:42.846Z
11336,RELACIONES MEXICO-E.U.A.-CANADA - 002,5715,,2022-01-08T11:32:07.582Z,2022-01-08T11:32:07.582Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
15189,SEMINARIO DE NEGOCIOS ELECTRONICOS (OP) - 001,7941,,2022-09-28T10:30:18.853Z,2022-09-28T10:30:18.853Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
14793,TALLER DISERT. JUR. ADMIVO. I - 002,7749,,2022-07-29T10:30:46.299Z,2022-08-05T10:31:32.201Z,deleted,7224,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-DER-11116-002-L,,,true,,,2023-03-24T13:09:48.294Z
2264,DISEÑO ASISTIDO POR COMPUTADORA - 001,976,,2020-07-30T19:09:27.072Z,2020-07-30T19:09:27.072Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
10940,DERECHO INTERNACIONAL PUBLICO I - 003,5335,,2022-01-08T11:31:50.503Z,2022-01-08T11:31:50.503Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
8718,ESTRATEGIAS DE COMUNICACION ESCRITA - 011,4337,,2021-07-22T22:04:08.300Z,2021-07-22T22:04:08.300Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
4992,SEMINARIO DE LA ECONOMIA DE MEXICO - 004,2378,,2020-12-27T21:03:21.626Z,2020-12-27T21:03:21.626Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
10283,CALCULO DE PROBABILIDADES I - 004,5755,,2022-01-08T11:31:31.744Z,2023-06-10T23:03:28.700Z,deleted,10539,2022-01-01T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-EST-24126-004-T,,,true,,,2023-06-10T23:40:36.517Z
13569,ANTENAS Y RADIACION - 0,7675,,2022-07-15T22:03:47.226Z,2022-08-04T10:32:27.444Z,deleted,7214,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-SDI-12761-0-L,,,true,,,2023-03-24T13:09:48.294Z
10445,COMUNIC. ESCRITA PARA DERECHO - 003,5877,,2022-01-08T11:31:34.009Z,2022-01-25T11:31:00.289Z,deleted,5149,2022-01-24T06:00:00.000Z,2022-06-21T05:00:00.000Z,202201-LEN-12711-003-T,,,true,,,2023-03-24T13:09:48.294Z
10896,DERECHO EMPRESARIAL III - 002,5272,,2022-01-08T11:31:48.731Z,2022-01-08T11:31:48.731Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
8105,CONTABILIDAD I - 005,3858,,2021-07-22T22:03:38.776Z,2021-07-22T22:03:38.776Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
13118,INFERENCIA ESTADISTICA - 006,7203,,2022-07-15T22:03:22.175Z,2022-07-15T22:03:22.175Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-EST-11102-006-T,,,true,,,2023-11-27T00:40:42.846Z
6279,"CALCULO DE PROBABILIDADES.,II - 001",3394,,2021-05-22T21:01:44.726Z,2022-07-31T22:16:06.991Z,deleted,7174,2021-06-01T05:00:00.000Z,2021-08-07T05:00:00.000Z,202102-EST-14102-001-T,,,true,,,2023-03-24T13:09:48.294Z
9447,GRUPO 2,3702,,2021-10-22T03:26:55.765Z,2021-10-22T03:26:55.765Z,active,,,,,,,,,,2023-03-24T13:09:48.294Z
